域名	解析IP	开放端口	WEB服务器	网站状态
110276588.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110661392.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110510038.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110645746.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110705195.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110464098.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110762327.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110875753.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110927085.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110888432.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111050358.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111090113.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
110934528.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111046447.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111112580.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111201075.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111131292.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111337254.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111423447.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111531718.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111451495.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111550681.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111587949.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111621167.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111659176.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111658490.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111792516.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111771418.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111663977.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111852598.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111793939.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111875394.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
111902824.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112140862.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112155464.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112129140.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112193546.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112226463.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112198268.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112236809.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
112273990.show.jj.cn	115.182.199.95	80,443	nginx	80:正常访问
