域名	解析IP	开放端口	WEB服务器	网站状态
image1.yy.com	39.130.171.115,39.130.171.122,39.130.171.121,39.130.171.119,39.130.171.123,39.130.171.118,39.130.171.113,39.130.171.117,39.130.171.114,39.130.171.116	80	获取失败	80:-
ly2.yy.com	14.17.106.80,14.17.106.45,221.228.106.121,221.228.83.161	80	nginx	80:(403) 已禁止
meta.yy.com	47.252.0.68,47.90.248.98	-	端口未开放	端口未开放
mlxt.yy.com	14.17.106.80,221.228.106.121,14.17.106.45,221.228.83.161	80	nginx	80:(403) 已禁止
rxzj.yy.com	14.17.106.80,221.228.106.121,221.228.83.161,14.17.106.45	80	nginx	80:(403) 已禁止
res1.yy.com	218.8.164.119,218.8.164.123,218.8.164.214,218.8.164.120,218.8.164.213,218.8.164.121,218.8.164.240,218.8.164.122	80,443	Tengine	80:(403) 已禁止
sjsg.yy.com	221.228.83.161,14.17.106.80,221.228.106.121,14.17.106.45	80	nginx	80:(403) 已禁止
static.m.yy.com	113.113.101.1,61.147.122.129,124.239.226.1,60.28.125.129,60.221.17.1,218.60.15.1,117.149.244.129,183.95.87.1,183.236.60.129,114.236.92.129,183.134.19.1,223.112.143.1,124.232.182.1,183.214.10.1,183.146.25.1	80,443	nginx	80:正常访问
stun.yy.com	183.36.123.212,183.36.123.211	-	端口未开放	端口未开放
utest.yy.com	113.107.237.54	80,443	Apache/2.4.7 (Ubuntu) OpenSSL/1.0.1 mod_wsgi/3.4 Python/2.7.3	80:正常访问
weihui.yy.com	61.155.137.135,61.155.137.136	80,443	nginx	80:正常访问
zidian.yy.com	47.97.239.75,59.110.150.76	80,443	nginx	80:正常访问
dp.yy.com	14.17.109.66	80,443	nginx	80:正常访问
jy.yy.com	14.17.109.66,150.138.202.130,221.228.79.225	80,443	nginx	80:正常访问
ju.yy.com	58.215.143.2	80,443	nginx	80:正常访问
zc.yy.com	106.38.197.42	80,443	nginx	80:(500) 内部服务器错误
xh.yy.com	150.138.202.130,14.17.109.66,221.228.79.225	80,443	nginx	80:正常访问
dh.yy.com	221.228.79.131,221.228.86.178,221.228.86.180,113.107.237.11,221.228.86.184,101.226.20.31,221.228.86.179,221.228.86.186,221.228.86.181,119.147.175.170,220.181.178.57,221.228.86.177,183.61.143.163,221.228.86.182,221.228.86.183,221.228.86.185,221.228.79.130	-	端口未开放	端口未开放
fy.yy.com	211.162.54.129	-	端口未开放	端口未开放
nk.yy.com	221.228.97.16,221.228.97.15	80	nginx	80:正常访问
vw.yy.com	172.17.4.127	-	端口未开放	端口未开放
hb.yy.com	180.95.171.57,180.95.171.58,180.95.171.106,180.95.171.107,180.95.171.55,180.95.171.108,180.95.171.56,180.95.171.109	80,443	Tengine	80:正常访问
flv.yy.com	1.1.1.1	80,443	cloudflare	80:(403) 已禁止
hlw.yy.com	58.215.143.2	80,443	nginx	80:正常访问
lgn.yy.com	106.38.197.42	80,443	nginx	80:(404) 未找到
mtq.yy.com	14.17.108.100,14.17.109.66,221.228.79.225,221.228.110.114,221.228.91.168,221.228.110.113	80,443	nginx	80:正常访问
pmg.yy.com	172.17.4.253	-	端口未开放	端口未开放
rpt.yy.com	222.73.64.32,183.36.121.69,106.38.197.42	80,443	nginx	80:正常访问
ssb.yy.com	58.215.143.2	80,443	nginx	80:正常访问
udb.yy.com	106.38.197.42	80,443	nginx	80:(404) 未找到
tyl.yy.com	112.18.202.254,112.18.202.166,112.18.202.208,112.18.202.171,112.18.202.164,112.18.202.170,112.18.202.167,112.18.202.165,112.18.202.209,112.18.202.172	80	Tengine	80:正常访问
yca.yy.com	14.17.103.179	80,443	nginx	80:(502) 错误的网关
bs2.yy.com	183.36.121.68,221.228.79.249,106.38.197.34	80	openresty/1.11.2.2	80:(403) 已禁止
f2e.yy.com	119.36.51.118,119.36.51.116,119.36.51.119,119.36.51.113,119.36.51.117,119.36.51.115,119.36.51.114,119.36.51.112	80,443	Tengine	80:正常访问
ftzs.yy.com	221.228.106.121,221.228.83.161,14.17.106.80,14.17.106.45	80	nginx	80:(403) 已禁止
gjol.yy.com	112.18.202.168,112.18.202.166,112.18.202.169,112.18.202.208,112.18.202.209,112.18.202.172,112.18.202.167,112.18.202.164,112.18.202.171,112.18.202.165	80	Tengine	80:正常访问
h5gw.yy.com	221.228.209.122	80,443	nginx	80:(502) 错误的网关
hago.yy.com	122.13.211.66	80,443	nginx	80:正常访问
mbgc.yy.com	221.228.202.161	80,443	YYGWS	80:(404) 未找到
mftt.yy.com	14.17.106.80,14.17.106.45,221.228.106.121,221.228.83.161	80	nginx	80:(403) 已禁止
newc.yy.com	14.17.109.66	80,443	nginx	80:(404) 未找到
stvr.yy.com	14.17.106.77,14.17.119.111,61.147.186.77	80,443	nginx	80:(403) 已禁止
ttxy.yy.com	58.215.143.2	80,443	nginx	80:正常访问
wsst.yy.com	14.17.119.91	80,443	获取失败	80:-
xyx2.yy.com	150.138.202.130	80,443	nginx	80:(403) 已禁止
ysad.yy.com	14.17.109.66,221.228.79.225	80,443	nginx	80:(404) 未找到
yxtq.yy.com	14.17.109.66,221.228.79.225	80,443	nginx	80:正常访问
zjty.yy.com	58.215.143.2	80,443	nginx	80:正常访问
