域名	解析IP	开放端口	WEB服务器	网站状态
shuangyu.vip.com	183.240.49.133	80	nginx	80:正常访问
sibao.vip.com	183.6.216.42	80,443	nginx	80:正常访问
sleemon.vip.com	183.6.216.43	80,443	nginx	80:正常访问
supfire.vip.com	183.6.216.41	80,443	nginx	80:正常访问
suofeiya.vip.com	183.6.216.41	80,443	nginx	80:正常访问
tongxing.vip.com	183.6.216.41	80,443	nginx	80:正常访问
vippc.vip.com	183.6.216.43	80,443	nginx	80:(404) 未找到
vendor.vip.com	121.32.130.122	-	端口未开放	端口未开放
weixin.vip.com	120.83.182.132	80,443	nginx	80:正常访问
weixin-static.vip.com	64.125.34.249,64.125.34.252,64.125.34.253,64.125.34.251,64.125.34.243	80,443	nginx/1.2.4	80:(403) 已禁止
xiaoqiao.vip.com	183.6.216.44	80,443	nginx	80:正常访问
xiaozhi.vip.com	183.6.216.43	80,443	nginx	80:正常访问
xiuzheng.vip.com	183.6.216.43	80,443	nginx	80:正常访问
yijiaren.vip.com	183.6.216.44	80,443	nginx	80:正常访问
yinghua.vip.com	183.240.49.132	80	nginx	80:正常访问
youlun.vip.com	183.6.216.43	80,443	nginx	80:正常访问
zhihui.vip.com	183.6.216.41	80,443	nginx	80:正常访问
zhenpin.vip.com	183.6.216.42	80,443	nginx	80:正常访问
zhongxing.vip.com	183.6.216.42	80,443	nginx	80:正常访问
bp.vip.com	183.240.49.131	80,443	nginx	80:正常访问
gv.vip.com	183.6.216.41	80,443	nginx	80:正常访问
fa.vip.com	183.6.129.114	443	nginx	443:(403) 已禁止
lm.vip.com	183.6.216.42	80,443	nginx	80:正常访问
qy.vip.com	183.6.216.41	80,443	nginx	80:正常访问
sf.vip.com	120.83.182.133	80,443	nginx	80:正常访问
vp.vip.com	183.6.216.41	80,443	nginx	80:正常访问
bx.vip.com	183.6.216.43	80,443	nginx	80:(405) 不允许的方法
wj.vip.com	183.6.216.42	80,443	nginx	80:正常访问
fp.vip.com	183.6.216.44	80,443	nginx	80:正常访问
sp.vip.com	64.125.34.252,64.125.34.253,64.125.34.251,64.125.34.243,64.125.34.249	80,443	vipshop/Vbib	80:(403) 已禁止
aln.vip.com	183.6.216.44	80,443	nginx	80:正常访问
bba.vip.com	183.6.216.44	80,443	nginx	80:正常访问
bct.vip.com	183.6.216.44	80,443	nginx	80:(405) 不允许的方法
bsm.vip.com	183.6.216.44	80,443	nginx	80:正常访问
