域名	解析IP	开放端口	WEB服务器	网站状态
36d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
3d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
3w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
4d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
4w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
5d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
5w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
6d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
7d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
7w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
8d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
8w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
analytics.meituan.com	119.28.38.158	80,443	Tengine	80:(403) 已禁止
9d.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
9w.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
account.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
admin.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
bbs.union.meituan.com	103.37.142.170,101.236.12.14,103.37.152.58	80,443	Tengine	80:正常访问
at01.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
baoxian.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:正常访问
beta.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
bg.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
bgss.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
caipiao.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:正常访问
bjtu.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
anfu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
cs.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
deploy.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
eapp.meituan.com	103.37.152.58,103.37.142.170,101.236.12.14	80,443	Tengine	80:(403) 已禁止
botou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fenxiao.meituan.com	119.28.38.54	80,443	Tengine	80:正常访问
bijie.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
changzhi.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
changshan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
cixian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fuwu.meituan.com	119.28.38.54	80,443	Tengine	80:正常访问
chenggu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
cili.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
chengan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
freehost5.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
