域名	解析IP	开放端口	WEB服务器	网站状态
edc.sogou.com	36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41	80,443	nginx	80:正常访问
edu9.bj.check.ie.sogou.com	121.195.187.54	80,443	nginx	80:正常访问
english.sogou.com	36.110.165.43,36.110.164.37,220.181.125.61,218.30.103.50,106.39.246.42,36.110.170.48	80,443	nginx	80:正常访问
extention.ie.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:正常访问
fa.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
fankui.help.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
fanyi.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
faxian.sogou.com	118.184.170.54,118.184.170.37	80,443	nginx	80:正常访问
file2.upload.sogou.com	220.181.90.8	80,443	SWS	80:正常访问
file667.upload.sogou.com	220.181.90.8	80,443	SWS	80:正常访问
express.news.sogou.com	61.135.130.102	-	端口未开放	端口未开放
edu.tongji.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	获取失败	80:-
fenlei.sogou.com	220.181.19.194	-	端口未开放	端口未开放
fuwu.sogou.com	180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124,180.149.156.125	80,443	nginx	80:正常访问
g.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
flight.go.sogou.com	52.51.105.119,52.215.78.214	443	Microsoft-IIS/8.5	443:正常访问
ftp.labs.sogou.com	123.126.50.21	-	端口未开放	端口未开放
get.sogou.com	36.110.170.33,36.110.170.32,218.30.103.47,218.30.103.58,218.30.103.36	80	nginx/1.10.3	80:正常访问
go.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:正常访问
gouwu.sogou.com	118.184.170.54,118.184.170.37	80,443	nginx	80:正常访问
haha.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
haoma.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
health.wenda.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:(501) 未实现
help.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
goto.sogou.com	220.181.61.219	-	端口未开放	端口未开放
hr.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
ht.www.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:(403) 已禁止
i.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
huodong.cx.sogou.com	180.149.156.128,180.149.156.123,180.149.156.124,180.149.156.125,180.149.156.126,180.149.156.127	80,443	nginx	80:(504) 网关超时
ie.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
image.sogou.com	183.36.114.44,183.36.114.45	80,443	nginx	80:正常访问
image.p4p.sogou.com	180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124	80,443	nginx	80:正常访问
img01.gouwu.sogou.com	118.184.170.54,118.184.170.37	80,443	nginx	80:(501) 未实现
img.store.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
img01.store.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
img02.gouwu.sogou.com	118.184.170.54,118.184.170.37	80,443	nginx	80:(501) 未实现
img03.gouwu.sogou.com	118.184.170.37,118.184.170.54	80,443	nginx	80:(501) 未实现
health.tongji.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	获取失败	80:-
index.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
info.pinyin.sogou.com	218.30.103.56,218.30.103.43,36.110.147.123,36.110.147.124,106.120.151.145,106.120.151.146	80,443	nginx	80:(403) 已禁止
input.shouji.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:(404) 未找到
inte.sogou.com	180.149.156.127,180.149.156.126,180.149.156.125,180.149.156.128,180.149.156.123,180.149.156.124	80,443	nginx	80:正常访问
iwan.sogou.com	220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50	80,443	nginx	80:正常访问
jinrong.sogou.com	220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50	80,443	nginx	80:正常访问
job.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
js.sogou.com	14.18.240.22	80,443	nginx	80:正常访问
it.tongji.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	获取失败	80:-
k.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
kspost.sogou.com	106.120.151.145,106.120.151.146,218.30.103.43,218.30.103.56,36.110.147.123,36.110.147.124	80,443	nginx	80:正常访问
kf0309.baike.m.sogou.com	59.37.109.66	-	端口未开放	端口未开放
lk.brand.sogou.com	36.110.147.124,106.120.151.145,106.120.151.146,218.30.103.43,218.30.103.56,36.110.147.123	80,443	nginx	80:正常访问
local.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:正常访问
logo.wap.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
live.tongji.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	获取失败	80:-
lu.sogou.com	180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124	80,443	nginx	80:(501) 未实现
m.123.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
m.account.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:(405) 不允许的方法
m.haha.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
m.kan.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
m.sogou.com	183.36.114.45,183.36.114.44	80,443	nginx	80:正常访问
m.v.sogou.com	118.184.170.37,118.184.170.54	80,443	nginx	80:正常访问
m.zy.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
mai.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
map.sogou.com	218.14.200.84,14.215.100.245	80,443	nginx	80:正常访问
maps.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
mbox.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
mgame.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
mingyi.sogou.com	36.110.170.48,36.110.165.43,36.110.164.37,220.181.125.61,218.30.103.50,106.39.246.42	80,443	nginx	80:正常访问
mini.cpc.sogou.com	180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124,180.149.156.125	80,443	nginx	80:正常访问
mini.wan.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
misc.brand.sogou.com	36.110.147.123,36.110.147.124,106.120.151.145,106.120.151.146,218.30.103.43,218.30.103.56	80,443	nginx	80:正常访问
movie.sogou.com	118.184.170.37,118.184.170.54	80,443	nginx	80:正常访问
mp3.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
mse.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
mt.inte.sogou.com	180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124,180.149.156.125	80,443	nginx	80:(501) 未实现
music.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
musicbox2.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
o.baike.m.sogou.com	59.37.109.66	-	端口未开放	端口未开放
