域名	解析IP	开放端口	WEB服务器	网站状态
wallet.weibo.com	180.149.134.217	80,443	获取失败	80:-
wcp.weibo.com	180.149.134.217	80,443	获取失败	80:-
photo.weibo.com	180.149.134.217	80,443	获取失败	80:-
jp.weibo.com	210.17.38.49	80,443	获取失败	80:-
hao.weibo.com	180.149.138.236	80,443	获取失败	80:-
x.weibo.com	180.149.134.110	80	获取失败	80:-
plaza.weibo.com	180.149.134.142,180.149.134.141	80,443	获取失败	80:-
gxq.weibo.com	180.149.134.249	80,443	获取失败	80:-
worldcup.weibo.com	180.149.134.110	80	获取失败	80:-
event.weibo.com	180.149.134.147	80,443	获取失败	80:-
sg.weibo.com	210.17.38.49	80,443	获取失败	80:-
tiyu.weibo.com	123.125.105.197,180.149.153.238,180.149.153.233,111.13.87.189,111.13.87.190,123.125.105.196	80,443	获取失败	80:-
level.account.weibo.com	180.149.134.216	80,443	获取失败	80:-
fuwu.weibo.com	180.149.134.216	80,443	获取失败	80:-
camera.weibo.com	180.149.134.217	80,443	获取失败	80:-
live.weibo.com	180.149.134.217	80,443	获取失败	80:-
pai.weibo.com	180.149.138.189,180.149.138.188	80,443	获取失败	80:-
widget.weibo.com	180.149.134.224	80,443	获取失败	80:-
yi.weibo.com	123.125.104.197	80,443	获取失败	80:-
career.weibo.com	202.108.35.156	80,443	获取失败	80:-
steve-jobs.weibo.com	180.149.134.141,180.149.134.142	80,443	获取失败	80:-
pay.weibo.com	180.149.136.244	80,443	获取失败	80:-
weiwen.weibo.com	180.149.134.217	80,443	获取失败	80:-
fx.weibo.com	180.149.134.141,180.149.134.142	80,443	获取失败	80:-
tw.weibo.com	210.17.38.56	80,443	获取失败	80:-
toupiao.weibo.com	180.149.134.217	80,443	获取失败	80:-
e.dpool.weibo.com	180.149.134.141,180.149.134.142	80,443	获取失败	80:-
7.weibo.com	180.149.134.110	80	获取失败	80:-
vote.weibo.com	180.149.134.217	80,443	获取失败	80:-
faxian.weibo.com	180.149.134.142,180.149.134.141	80,443	获取失败	80:-
au.weibo.com	210.17.38.49	80,443	获取失败	80:-
